James Neal | Nashville Predators | Slashing | 10/09/2014 | Ottawa Senators | Home | Kelly Sutherland, Dave Lewis
Shea Weber | Nashville Predators | Instigator | 02/24/2015 | Colorado Avalanche | Home | Brian Pochmara, Greg Kimmerly
Shea Weber | Nashville Predators | Misconduct (10 min) | 02/24/2015 | Colorado Avalanche | Home | Brian Pochmara, Greg Kimmerly
Filip Forsberg | Nashville Predators | Holding | 02/24/2015 | Colorado Avalanche | Home | Brian Pochmara, Greg Kimmerly
Craig Smith | Nashville Predators | Hi-sticking | 02/24/2015 | Colorado Avalanche | Home | Brian Pochmara, Greg Kimmerly
Victor Bartley | Nashville Predators | Fighting (maj) | 02/24/2015 | Colorado Avalanche | Home | Brian Pochmara, Greg Kimmerly
Mattias Ekholm | Nashville Predators | Slashing | 02/24/2015 | Colorado Avalanche | Home | Brian Pochmara, Greg Kimmerly
Matt Cullen | Nashville Predators | Tripping | 02/26/2015 | Minnesota Wild | Home | Ghislain Hebert, Eric Furlatt
Craig Smith | Nashville Predators | Tripping | 02/26/2015 | Minnesota Wild | Home | Ghislain Hebert, Eric Furlatt
Mike Ribeiro | Nashville Predators | Roughing | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
Roman Josi | Nashville Predators | Interference | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
Colin Wilson | Nashville Predators | Unsportsmanlike conduct | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
Filip Forsberg | Nashville Predators | Embellishment | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
Mike Fisher | Nashville Predators | Tripping | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
James Neal | Nashville Predators | Hi-sticking | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
James Neal | Nashville Predators | Slashing | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
Pekka Rinne | Nashville Predators | Tripping | 02/28/2015 | Detroit Red Wings | Home | Dave Jackson, Rob Martell
Matt Cullen | Nashville Predators | Interference | 03/02/2015 | NY Rangers | Away | Wes McCauley, Graham Skilliter
Victor Bartley | Nashville Predators | Hi-sticking | 03/03/2015 | New Jersey Devils | Away | Francis Charron, Brian Pochmara
Shea Weber | Nashville Predators | Holding | 03/03/2015 | New Jersey Devils | Away | Francis Charron, Brian Pochmara
Paul Gaustad | Nashville Predators | Cross checking | 03/05/2015 | NY Islanders | Home | Wes McCauley, Tim Peel
Mattias Ekholm | Nashville Predators | Hi-sticking | 03/05/2015 | NY Islanders | Home | Wes McCauley, Tim Peel
Craig Smith | Nashville Predators | Interference on goalkeeper | 03/07/2015 | Winnipeg Jets | Home | Paul Devorski, Kyle Rehman
Mattias Ekholm | Nashville Predators | Roughing | 03/07/2015 | Winnipeg Jets | Home | Paul Devorski, Kyle Rehman
Filip Forsberg | Nashville Predators | Boarding | 03/07/2015 | Winnipeg Jets | Home | Paul Devorski, Kyle Rehman
Mike Ribeiro | Nashville Predators | Holding | 03/09/2015 | Arizona Coyotes | Away | Ian Walsh, Kevin Pollock
James Neal | Nashville Predators | Too many men/ice - bench | 03/09/2015 | Arizona Coyotes | Away | Ian Walsh, Kevin Pollock
Mike Fisher | Nashville Predators | Fighting (maj) | 03/09/2015 | Arizona Coyotes | Away | Ian Walsh, Kevin Pollock
Paul Gaustad | Nashville Predators | Fighting (maj) | 03/09/2015 | Arizona Coyotes | Away | Ian Walsh, Kevin Pollock
James Neal | Nashville Predators | Hi stick - double minor | 03/09/2015 | Arizona Coyotes | Away | Ian Walsh, Kevin Pollock
Gabriel Bourque | Nashville Predators | Embellishment | 03/09/2015 | Arizona Coyotes | Away | Ian Walsh, Kevin Pollock
Filip Forsberg | Nashville Predators | Hi-sticking | 03/12/2015 | SJ Sharks | Away | Tim Peel, Francois St. Laurent
Pekka Rinne | Nashville Predators | Delaying Game-Ill. play goalie | 03/12/2015 | SJ Sharks | Away | Tim Peel, Francois St. Laurent
James Neal | Nashville Predators | Tripping | 03/12/2015 | SJ Sharks | Away | Tim Peel, Francois St. Laurent
Mattias Ekholm | Nashville Predators | Slashing | 03/12/2015 | SJ Sharks | Away | Tim Peel, Francois St. Laurent
Mattias Ekholm | Nashville Predators | Holding | 03/12/2015 | SJ Sharks | Away | Tim Peel, Francois St. Laurent
Mattias Ekholm | Nashville Predators | Holding | 03/14/2015 | LA Kings | Away | Dan O'Halloran, Brad Watson
Viktor Stalberg | Nashville Predators | Roughing | 03/14/2015 | LA Kings | Away | Dan O'Halloran, Brad Watson
Michael Santorelli | Nashville Predators | Delaying Game-Puck over glass | 03/15/2015 | Anaheim Ducks | Away | Eric Furlatt, Brad Meier
Mike Fisher | Nashville Predators | Hooking | 03/15/2015 | Anaheim Ducks | Away | Eric Furlatt, Brad Meier
Mike Fisher | Nashville Predators | Fighting (maj) | 03/15/2015 | Anaheim Ducks | Away | Eric Furlatt, Brad Meier
Mike Ribeiro | Nashville Predators | Cross checking | 03/15/2015 | Anaheim Ducks | Away | Eric Furlatt, Brad Meier
Roman Josi | Nashville Predators | Interference | 03/21/2015 | Buffalo Sabres | Home | Dan O'Rourke, Ghislain Hebert
Craig Smith | Nashville Predators | Hi stick - double minor | 03/21/2015 | Buffalo Sabres | Home | Dan O'Rourke, Ghislain Hebert
Mattias Ekholm | Nashville Predators | Tripping | 03/21/2015 | Buffalo Sabres | Home | Dan O'Rourke, Ghislain Hebert
Shea Weber | Nashville Predators | Slashing | 03/24/2015 | Montreal Canadiens | Home | Brad Watson, Tom Kowal
Seth Jones | Nashville Predators | Holding | 03/26/2015 | Tampa Bay Lightning | Away | Wes McCauley, Chris Rooney
Shea Weber | Nashville Predators | Tripping | 03/26/2015 | Tampa Bay Lightning | Away | Wes McCauley, Chris Rooney
Colin Wilson | Nashville Predators | Hi-sticking | 03/26/2015 | Tampa Bay Lightning | Away | Wes McCauley, Chris Rooney
Paul Gaustad | Nashville Predators | Roughing | 03/26/2015 | Tampa Bay Lightning | Away | Wes McCauley, Chris Rooney
Roman Josi | Nashville Predators | Tripping | 03/26/2015 | Tampa Bay Lightning | Away | Wes McCauley, Chris Rooney
Cody Franson | Nashville Predators | Roughing | 03/28/2015 | Washington Capitals | Away | Eric Furlatt, Kyle Rehman
Mattias Ekholm | Nashville Predators | Hooking | 03/28/2015 | Washington Capitals | Away | Eric Furlatt, Kyle Rehman
Mattias Ekholm | Nashville Predators | Roughing | 03/28/2015 | Washington Capitals | Away | Eric Furlatt, Kyle Rehman
Taylor Beck | Nashville Predators | Hi-sticking | 03/28/2015 | Washington Capitals | Away | Eric Furlatt, Kyle Rehman
Roman Josi | Nashville Predators | Tripping | 03/28/2015 | Washington Capitals | Away | Eric Furlatt, Kyle Rehman
Calle Jarnkrok | Nashville Predators | Cross checking | 03/29/2015 | Calgary Flames | Home | Chris Lee, Dean Morton
Viktor Stalberg | Nashville Predators | Hi-sticking | 03/31/2015 | Vancouver Canucks | Home | Marc Joannette, Francois St. Laurent
Mike Fisher | Nashville Predators | Delaying Game-Puck over glass | 03/31/2015 | Vancouver Canucks | Home | Marc Joannette, Francois St. Laurent
Craig Smith | Nashville Predators | Holding | 03/31/2015 | Vancouver Canucks | Home | Marc Joannette, Francois St. Laurent
Craig Smith | Nashville Predators | Interference | 03/31/2015 | Vancouver Canucks | Home | Marc Joannette, Francois St. Laurent
Calle Jarnkrok | Nashville Predators | Tripping | 04/04/2015 | Dallas Stars | Home | Justin St. Pierre, Brad Watson
Paul Gaustad | Nashville Predators | Cross checking | 04/07/2015 | Colorado Avalanche | Away | Mike Leggo, Greg Kimmerly
Mike Ribeiro | Nashville Predators | Too many men/ice - bench | 04/07/2015 | Colorado Avalanche | Away | Mike Leggo, Greg Kimmerly
Gabriel Bourque | Nashville Predators | Tripping | 04/07/2015 | Colorado Avalanche | Away | Mike Leggo, Greg Kimmerly
Colin Wilson | Nashville Predators | Hi-sticking | 04/09/2015 | Minnesota Wild | Home | Dan O'Rourke, Jean Hebert
Paul Gaustad | Nashville Predators | Interference | 04/09/2015 | Minnesota Wild | Home | Dan O'Rourke, Jean Hebert
Viktor Stalberg | Nashville Predators | Tripping | 04/11/2015 | Dallas Stars | Away | Gord Dwyer, Kyle Rehman
Viktor Stalberg | Nashville Predators | Hi-sticking | 04/11/2015 | Dallas Stars | Away | Gord Dwyer, Kyle Rehman
Joe Piskula | Nashville Predators | Delay of game | 04/11/2015 | Dallas Stars | Away | Gord Dwyer, Kyle Rehman
